09/15/22,87
09/16/22,79
2022-09-19, 209
2022-09-20, 95
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 7
2022-09-20, 80
2022-09-20, 0
2022-09-20, 22
2022-09-20, 104
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 7
2022-09-20, 0
2022-09-20, 0
2022-09-20, 0
2022-09-20, 2
2022-09-20, 97
